institution name,"DRVGR2022.Graduation rate, total cohort",HD2022.Degree of urbanization (Urban-centric locale),"EF2022D.Full-time retention rate, 2022",American Indian or Alaska Native,Asian,Black or African American,Hispanic,Native Hawaiian or Other Pacific Islander,White,Two or more races,Race/ethnicity unknown,U.S. Nonresident,EF2022A.Grand total,Cluster
Adams State University,28.0,Town: Remote,57.0,0.94604064470918,1.5767344078486334,6.026629292221443,28.34618079887877,0.5606166783461808,49.474421864050456,3.5388927820602665,8.549404344779257,0.9810791871058164,2854,3
University of Colorado Denver/Anschutz Medical Campus,44.0,City: Large,70.0,0.3621967654986522,8.675876010781671,4.982311320754717,19.828167115902964,0.1179245283018868,51.00235849056604,4.72961590296496,2.6785714285714284,7.622978436657682,23744,1
University of Colorado Colorado Springs,43.0,City: Large,67.0,0.3586737818213629,3.717959933514128,4.295337240836322,18.23987402676931,0.2711923716210305,57.33531624529788,6.832298136645963,7.514653136208556,1.4346951272854518,11431,1
University of Colorado Boulder,75.0,City: Midsize,88.0,0.2273588480485032,6.259946949602122,1.7733990147783252,12.249589490968802,0.0884173297966401,64.64317291903498,5.916382468106606,1.0610079575596816,7.780725022104333,39585,1
Colorado School of Mines,82.0,Suburb: Large,94.0,0.4187491557476698,5.106038092665136,1.067134945292449,10.684857490206673,0.0540321491287315,66.91881669593408,5.484263136566257,2.2423341888423614,8.023774145616642,7403,1
Colorado State University-Fort Collins,67.0,City: Midsize,86.0,0.5059425800077838,3.0326617369697333,2.3231446277280483,14.208304643295511,0.1227434661557345,69.059665299524,4.598389366224591,1.404065503098524,4.745082776996078,33403,1
Fort Lewis College,39.0,Town: Distant,59.0,31.529411764705884,0.6470588235294118,1.0294117647058822,13.617647058823527,0.1764705882352941,40.67647058823529,11.029411764705882,0.5882352941176471,0.7058823529411765,3400,4
Colorado Mesa University,39.0,City: Small,76.0,0.5390230207748455,1.5160022459292533,1.7630544637843908,20.74115665356541,0.4042672655811342,65.89556428972487,4.323413812464907,3.64963503649635,1.167883211678832,8905,1
Metropolitan State University of Denver,29.0,City: Large,63.0,0.717858193586349,4.560164754339511,7.06090026478376,34.83377463959989,0.1941747572815534,45.4780817887614,5.248602530155928,1.1944689614592527,0.7119741100323626,16995,3
University of Northern Colorado,52.0,City: Midsize,75.0,0.3304904051172708,2.2174840085287846,3.976545842217484,22.590618336886997,0.138592750533049,63.795309168443495,4.115138592750533,0.8315565031982943,2.0042643923240937,9380,1
Colorado State University Pueblo,35.0,City: Midsize,62.0,0.6498413178177421,3.2492065890887107,4.488438869578359,26.8399576847514,0.3324769533021006,50.82363608886202,6.800664953906605,4.503551458364818,2.312226084328245,6617,1
Western Colorado University,47.0,Town: Remote,77.0,1.1273957158962795,2.733934611048478,4.735062006764374,20.828635851183765,0.5355129650507328,59.38556933483653,2.90304396843292,7.356257046223225,0.3945885005636978,3548,1
Central Connecticut State University,53.0,Suburb: Large,77.0,0.0950570342205323,5.185889311364597,12.399662019433883,16.920152091254753,0.084495141529362,58.2382762991128,3.369243768483312,1.9539501478664976,1.753274186734263,9468,1
Charter Oak State College,100.0,Suburb: Large,100.0,0.062421972534332,2.9962546816479403,17.72784019975031,19.47565543071161,0.2496878901373283,52.62172284644194,2.5593008739076155,3.8077403245942576,0.4993757802746567,1602,1
University of Connecticut,83.0,Suburb: Large,91.0,0.1036921823501092,11.38392030515128,6.628893085953412,13.00596230048513,0.0296263378143169,50.81287264378032,3.755138317964671,1.4516905529015296,12.82820427359923,27003,1
Eastern Connecticut State University,60.0,Town: Fringe,83.0,0.1959823615874571,3.4051935325820675,8.35374816266536,12.3468887800098,0.0734933855952964,66.26653601175893,3.1847133757961785,5.683488486036257,0.4899559039686428,4082,1
Southern Connecticut State University,53.0,City: Midsize,73.0,0.1237484531443357,3.419957250534368,17.088536393295083,20.710991112611094,0.0449994375070311,49.37563280458994,4.207447406907414,4.207447406907414,0.8212397345033188,8889,1
Western Connecticut State University,51.0,City: Small,74.0,0.3169572107765451,4.573239755490151,8.716323296354993,24.99434004980756,0.0,53.63368802354539,4.776997962417931,2.6035770885216207,0.3848766130858048,4417,1
Delaware State University,45.0,City: Small,75.0,0.1544799176107106,0.9097150703741846,64.65842773772744,7.003089598352215,0.0171644352900789,9.594919327154136,5.801579128046687,8.170271198077582,3.690353587366976,5826,2
University of Delaware,80.0,Suburb: Large,91.0,0.09151794999792,5.486917093057116,6.3521777112192686,8.581887765714049,0.0374391613627854,63.14738549856484,3.5068014476475726,2.1714713590415573,10.6244020133949,24039,1
University of the District of Columbia,35.0,City: Large,54.0,0.2516074923119933,2.12468549063461,55.269779144534525,20.85546547386077,0.0838691641039977,6.653620352250488,2.8795079675705897,7.352530053117137,4.528934861615879,3577,2
University of Central Florida,76.0,Suburb: Large,93.0,0.1185146168027389,7.138676733093378,9.757703450092178,28.23135223714629,0.1155883299681034,44.69025253855383,4.389430251953296,1.0695578380592865,4.488924004330904,68346,3
Florida Agricultural and Mechanical University,60.0,City: Midsize,90.0,0.0868149755832881,0.716223548562127,85.16549104720565,5.523602821486707,0.043407487791644,5.968529571351058,2.0401519262072707,0.021703743895822,0.4340748779164406,9215,2
Florida Atlantic University,62.0,City: Small,81.0,0.1148959178156258,4.47080291970803,18.25155447418221,27.358745606920788,0.0912408759124087,40.13584752635848,3.876047580427142,1.0239253852392538,4.676939713436064,29592,3
Florida International University,69.0,Suburb: Large,91.0,0.0503515617975507,2.7459583880307146,11.890161664478772,63.14625330432124,0.0503515617975507,10.34724594939668,2.0302469024798144,0.7732561276052438,8.966174540092432,55609,3
Florida State University,85.0,City: Midsize,94.0,0.1245442811530535,3.45327325015285,8.967188243019859,20.73322614977016,0.0792554516428522,56.58839247299654,4.114490161001789,1.245442811530536,4.694187178732365,44161,1
University of Florida,90.0,City: Midsize,97.0,0.0833167303617032,9.22461103765554,5.576787234427922,20.655304196627483,0.045280831718317,49.11702378149282,4.115121986560649,2.215138287660068,8.967415913495499,55211,1
University of North Florida,68.0,City: Large,80.0,0.2316225771059368,5.717420455930757,11.96513470681458,15.317566743874192,0.0975252956235523,58.13726685359016,5.193221991954164,0.822869681823723,2.517371693282945,16406,1
University of South Florida,74.0,City: Large,90.0,0.1391129032258064,7.60483870967742,8.002016129032258,20.30040322580645,0.0967741935483871,44.55645161290322,3.7439516129032255,3.98991935483871,11.566532258064516,49600,1
The University of West Florida,53.0,City: Small,85.0,0.3328156201464388,3.705347237630353,10.9533318541528,11.959174617262038,0.2218770800976258,60.30619037053473,5.399008949042231,4.178685008505288,2.943569262628504,13521,1
Abraham Baldwin Agricultural College,40.0,Town: Distant,63.0,0.2741979709350151,1.1790512750205648,8.774335069920483,8.417877707704962,0.0822593912805045,78.99643542637784,1.151631477927063,0.1370989854675075,0.9871126953660542,3647,1
Albany State University,28.0,City: Small,68.0,0.205241553520682,0.4104831070413641,78.78118092832334,4.673192295547837,0.0,9.172718661193558,1.9576886643511209,4.325860435743606,0.473634354278497,6334,2
College of Coastal Georgia,23.0,City: Small,58.0,0.1906577693040991,1.938353987925008,19.47886876390213,8.13473149030823,0.1271051795360661,59.83476326660312,2.19256434699714,6.641245630759453,1.46170956466476,3147,1
Clayton  State University,34.0,Suburb: Large,60.0,0.2907473918248674,6.584573285445528,61.72396100564392,10.68924234650248,0.1197195142808277,13.476996750470327,2.8219599794766546,2.7364460407046347,1.5563536856507612,5847,2
Columbus State University,43.0,City: Midsize,65.0,0.2540446583767883,2.9148281855863085,37.33119400989437,7.808530552212862,0.2005615724027276,43.869501270223296,3.717074475197219,1.831795694611579,2.072469581494852,7479,1
Dalton State College,22.0,City: Small,67.0,0.375524629997791,2.1647890435166777,3.2250938811575,34.85752153744202,0.0441793682350342,54.4510713496797,1.6788159929313011,2.054340622929092,1.1486635741108902,4527,3
Fort Valley State University,46.0,Town: Fringe,67.0,0.0767754318618042,0.4990403071017275,90.09596928982728,2.2264875239923225,0.0,3.262955854126679,2.495201535508637,0.3071017274472169,1.036468330134357,2605,2
Georgia Institute of Technology-Main Campus,93.0,City: Large,98.0,0.0596079123984457,23.54070999646768,5.152772871776758,6.450900741787355,0.0551925114800423,32.9477216531261,3.17688096079124,1.251766160367361,27.364447191805013,45296,5
Georgia Southwestern State University,36.0,Town: Distant,60.0,0.1954397394136807,2.736156351791531,25.895765472312704,5.635179153094462,0.0325732899022801,56.67752442996743,2.5407166123778504,0.4234527687296417,5.863192182410423,3070,1
Georgia College & State University,62.0,Town: Distant,80.0,0.1425178147268408,1.599366587490103,7.37925574030087,6.001583531274743,0.0950118764845605,79.61995249406176,3.1195566112430724,1.1243072050673,0.918448139350752,6315,1
Georgia Southern University,53.0,Town: Distant,72.0,0.2943369569483144,2.1584710176209723,24.79886974608532,7.566422039951336,0.1138102900200149,58.20807660609866,4.364035948353676,0.6475413052862917,1.8484360896354144,25481,1
Georgia State University,55.0,City: Large,78.0,0.0931098696461825,13.862416474969876,39.040420637528754,12.520538941833715,0.0575090371344068,21.442655274400263,4.986855077226422,0.6052141527001862,7.3912805345601935,36516,2
University of Georgia,88.0,City: Midsize,94.0,0.0960425542394168,10.357820080281725,7.565198118550989,6.658950427266235,0.0443273327258847,65.05282340483168,3.9919225749255056,1.177136946831827,5.055778560346738,40607,1
Savannah State University,28.0,City: Midsize,68.0,0.1018675721561969,0.0679117147707979,84.61799660441426,5.5008488964346345,0.0339558573853989,3.803056027164685,3.0560271646859083,1.0186757215619695,1.799660441426146,2945,2
Valdosta State University,40.0,City: Small,59.0,0.1763150161622098,1.5672445881085315,34.577333725144484,9.16838084043491,0.0979527867567832,49.17229895190518,3.4773239298658045,0.5289450484866294,1.2342051131354688,10209,1
University of West Georgia,43.0,Town: Fringe,73.0,0.1597578407466577,1.1939796518960732,30.40443958631128,7.458168670646599,0.0840830740771882,53.56091818716892,3.9855377112587234,1.8498276296981413,1.3032876481964182,11893,1
University of Hawaii at Hilo,42.0,Town: Remote,68.0,0.9741350352704063,15.41820624790057,1.0749076251259655,15.183070204904269,7.6923076923076925,19.85220020154518,35.30399731273094,0.2687269062814914,4.23244877393349,2977,4
University of Hawaii at Manoa,62.0,City: Large,79.0,0.2306805074971165,31.068470168816187,1.4627241270839886,12.35713536751599,2.857292649680193,21.474258152458845,23.298731257208765,0.5924294851630492,6.658278284575863,19074,4
University of Hawaii-West Oahu,33.0,Suburb: Large,69.0,0.1029866117404737,38.34534843803639,1.6477857878475797,14.967387572948851,4.359766563680055,7.483693786474426,31.92584963954686,0.3432887058015791,0.8238928939237898,2913,4
Boise State University,60.0,City: Midsize,79.0,0.3982385602144362,2.6804518475971664,1.681026230135937,13.708596591996937,0.359946390963048,71.9088646371817,5.027761822707257,2.982959984683132,1.2521539345203905,26115,1
Idaho State University,37.0,City: Small,71.0,1.219413055849118,1.544589870742216,1.3007072595723923,12.624989838224534,0.2764002926591334,72.01040565807658,3.316803511909601,5.633688318022926,2.0730021949435,12301,1
University of Idaho,61.0,Town: Distant,74.0,0.964630225080386,1.7206917528460937,1.1384374728426176,9.576779351698969,0.2259494220909012,73.03380550968976,4.127922134353002,3.580429303901973,5.631354827496306,11507,1
Lewis-Clark State College,35.0,City: Small,63.0,2.7495995728777363,0.7474639615589963,0.9343299519487456,7.92845702082221,0.2669514148424987,77.68286171916711,4.431393486385478,3.897490656700481,1.3614522156967432,3746,1
Chicago State University,28.0,City: Large,55.0,0.3452740612861459,1.7695295640914976,68.70953819594303,5.265429434613725,0.0431592576607682,5.351747949935262,1.7695295640914976,9.149762624082866,7.596029348295209,2317,2
Eastern Illinois University,55.0,Town: Distant,71.0,0.1354860562267133,3.330698882240036,12.984080388393362,13.446991080501297,0.0677430281133566,55.32347295924128,2.145195890256294,3.906514621203568,8.659817093824094,8857,1
Governors State University,21.0,Rural: Fringe,56.0,0.1355319629545968,2.484752654167608,35.37384233114976,14.953693245990513,0.0677659814772984,28.890896769821552,2.800993901061667,2.800993901061667,12.491529252315338,4427,1
University of Illinois Chicago,62.0,City: Large,78.0,0.0681542062998192,18.054938216730378,8.148872492369692,28.070643316442943,0.0207425845260319,28.24251044537292,2.8506237591489616,1.9112810027558005,12.632233976353454,33747,5
University of Illinois Urbana-Champaign,85.0,City: Small,93.0,0.0439243797877574,17.775318012509665,5.193618666104435,10.784313725490197,0.0509522805537985,37.36734837304097,2.8990090659919883,3.412045821912994,22.4734696746082,56916,5
Illinois State University,67.0,Suburb: Midsize,80.0,0.1063675482280133,2.5528211574723203,10.104917081661268,12.063046946767878,0.0483488855581878,67.22912536866025,3.75187351931538,0.5850215152540734,3.558477977082628,20683,1
Northern Illinois University,53.0,Suburb: Small,65.0,0.2172662789954629,6.121796919930985,17.26627899546297,20.224934500607063,0.0639018467633714,46.52054444373442,2.8116812575883445,0.6006773595756918,6.172918397341683,15649,1
Northeastern Illinois University,19.0,City: Large,63.0,0.1042390548992355,9.016678248783878,10.85823488533704,36.95274496177901,0.1737317581653926,28.57887421820709,1.9631688672689367,9.833217512161225,2.5191104933981934,5756,3
University of Illinois Springfield,53.0,City: Midsize,76.0,0.0952834683182467,4.597427346355407,11.862791805621724,8.242020009528348,0.0952834683182467,55.454978561219626,2.906145783706527,1.3816102906145784,15.364459266317294,4198,1
Southern Illinois University-Carbondale,49.0,City: Small,70.0,0.2340866120464572,2.520932745115693,14.990546502205817,8.075988115602772,0.1080399747906725,63.77959845142704,3.0161159629062757,0.0630233186278923,7.211668317277392,11107,1
Southern Illinois University-Edwardsville,54.0,Suburb: Large,71.0,0.1437814521926671,2.548126847192268,12.500998482306894,5.767233804616982,0.1278057352823708,63.0082274942088,3.338924834251937,5.391804457225018,7.17309689272306,12519,1
Western Illinois University,47.0,Town: Remote,67.0,0.1308386759125997,1.151380348030878,17.139866544550568,10.04841031008766,0.1177548083213397,52.81957346591653,2.420515504383096,1.6747350516812771,14.496925291116051,7643,1
Ball State University,64.0,City: Small,73.0,0.1213530869191485,2.2197502148960915,9.02563583961167,7.635131718663094,0.0707893007028366,73.6057035950852,3.8934115386560144,1.7242251099762351,1.70399959548971,19777,1
Purdue University Fort Wayne,36.0,City: Large,63.0,0.1764251846951152,4.576028228029552,5.491233873635461,8.843312382842651,0.0330797221303341,72.38945859521446,3.991619803726982,0.2977174991730069,4.201124710552431,9069,1
Indiana University-Purdue University-Indianapolis,56.0,City: Large,71.0,0.0654374687247392,7.305900919973824,9.346010239039224,10.93575580276377,0.0153970514646445,60.44497478732824,4.880865314292313,0.5427460641287194,6.462912352284538,25979,1
University of Southern Indiana,51.0,Suburb: Midsize,70.0,0.1525386794508607,2.3752451514491177,4.488995423839617,4.358247984310308,0.0762693397254303,82.09849640444541,3.5519721072129,1.405534974940074,1.4926999346262804,9178,1
Indiana State University,44.0,City: Small,64.0,0.1848001848001847,1.6747516747516746,15.003465003465005,6.364056364056364,0.1155001155001155,69.51951951951952,4.2042042042042045,0.589050589050589,2.344652344652345,8658,1
Indiana University-Kokomo,42.0,City: Small,64.0,0.1054111033028812,1.6163035839775124,4.181307097680956,9.346451159522136,0.0351370344342937,76.03654251581166,4.3218552354181305,3.408292340126493,0.9486999297259312,2846,1
Indiana University-South Bend,36.0,City: Midsize,66.0,0.1618122977346278,2.103559870550162,8.483587609801202,18.146093388811835,0.0,63.199260286638925,5.432269995376792,0.624133148404993,1.8492834026814609,4326,1
Indiana University-Bloomington,81.0,City: Small,90.0,0.0553132645463248,8.418253377300287,4.150622274226146,7.573662376342942,0.0234017657695989,62.995426018508674,4.5527071588128925,0.712690139346878,11.51792362514626,47005,1
Indiana University-Northwest,37.0,City: Small,68.0,0.0312695434646654,2.9706066291432145,18.2614133833646,27.07942464040025,0.0312695434646654,46.37273295809881,3.564727954971857,1.188242651657286,0.5003126954346466,3198,3
Indiana University-Southeast,35.0,Suburb: Large,61.0,0.0816993464052287,2.151416122004357,5.855119825708061,5.364923747276689,0.0,80.90958605664488,4.493464052287582,0.789760348583878,0.3540305010893246,3672,1
Indiana University-East,42.0,Rural: Fringe,64.0,0.1316222441592629,2.435011516946364,5.528134254689043,6.745640013162224,0.0329055610398157,75.9460348798947,4.310628496215861,2.764067127344521,2.1059559065482065,3039,1
Iowa State University,74.0,City: Small,86.0,0.1601655043544996,4.097567486402616,2.6260469151456505,6.626847742667423,0.076745970836531,72.18792752510927,2.699456104641463,3.373485935466649,8.151756815375888,29969,1
University of Iowa,74.0,City: Small,89.0,0.1399300349825087,5.100782941862402,3.081792437114776,8.17591204397801,0.0666333499916708,72.0872896884891,3.4649341995668834,3.025154089621856,4.857571214392804,30015,1
University of Northern Iowa,64.0,City: Small,83.0,0.1117942984907769,1.6321967579653436,2.8842929010620457,5.276690888764673,0.0447177193963107,84.09167132476244,2.593627724986026,1.7887087758524316,1.5762996087199554,8945,1
Emporia State University,52.0,Town: Remote,72.0,0.7137490608564989,1.5589782118707738,3.3057851239669422,5.540946656649136,0.0939143501126972,67.99398948159279,6.461307287753569,7.325319308790383,7.006010518407213,5324,1
Fort Hays State University,51.0,Town: Remote,76.0,0.3320719746698586,1.6603598733492937,2.9423121476561898,5.189589929724303,0.0695034365588076,55.87304038921924,1.3900687311761526,30.68190593868253,1.8611475789636265,12949,0
University of Kansas,67.0,City: Small,85.0,0.5279317058559233,5.986970196195896,4.410663471618991,8.899955069642054,0.0711397334132095,66.67290699415905,5.181967949678,1.3703759173281416,6.878088962108732,26708,1
Kansas State University,69.0,City: Small,86.0,0.4766250887333942,2.0383328262853664,3.0067944427542845,8.173613223810973,0.0912686340127776,76.54396105871616,3.488490011155055,1.1357874454923436,5.045127269039651,19722,1
Pittsburg State University,56.0,Town: Distant,75.0,1.5192898600204847,0.9218163195629908,3.2946398088084674,6.538067599863434,0.1536360532604984,77.02287470126323,5.223625810856948,0.9388869921474906,4.387162854216456,5858,1
Washburn University,54.0,City: Midsize,69.0,0.8608058608058609,1.7032967032967032,7.271062271062272,12.16117216117216,0.0549450549450549,62.43589743589744,4.908424908424909,6.73992673992674,3.864468864468865,5460,1
Wichita State University,52.0,City: Large,66.0,0.5673408978786384,5.895411938825851,5.198569314257524,12.5,0.1048347311297483,50.19116921558954,4.205722742969907,2.1028613714849533,19.23408978786384,16216,1
Eastern Kentucky University,49.0,Town: Distant,77.0,0.2164199944149679,1.4590896397654287,6.743926277576096,4.69142697570511,0.1117006422786931,80.52220050265288,4.405194079865959,0.8447361072326166,1.005305780508238,14324,1
Kentucky State University,32.0,Town: Distant,53.0,0.3476245654692931,0.5214368482039398,66.28041714947857,1.738122827346466,0.0,7.184241019698725,3.5341830822711477,18.597914252607183,1.7960602549246814,1726,2
University of Kentucky,69.0,City: Large,85.0,0.1965321583668811,3.715091767838463,7.027609598377024,5.639204995720671,0.0665673439629758,73.69955938758044,3.64535455035344,2.320347418138016,3.689732779662092,31547,1
University of Louisville,62.0,City: Large,78.0,0.1589680701276286,5.618385792796476,14.252622973157106,6.903756188399873,0.0499613934686832,63.891538356724354,5.318617431984376,0.3860653131670981,3.420084480174411,22017,1
Morehead State University,47.0,Town: Remote,68.0,0.1135460429204042,1.1695242420801637,3.054388554558874,2.8613602815941865,0.0681276257522425,83.2860224821165,3.247416827523561,5.609174520267969,0.590439423186102,8807,1
Murray State University,58.0,Town: Remote,77.0,0.2004430847135773,1.0233146956430004,6.066040721595105,2.8378520941027534,0.0210992720751134,77.29718324717797,2.953898090515877,3.660723705032176,5.939445089144424,9479,1
Northern Kentucky University,50.0,Suburb: Large,77.0,0.1265742674514271,2.063160559458262,8.72096702740333,4.195936966014809,0.107588127333713,76.72932092905512,2.784633883931397,2.189734826909689,3.0820834124422505,15801,1
Western Kentucky University,51.0,City: Small,77.0,0.2243375977687503,3.061905050627539,8.179227551082278,5.196143818589705,0.0970108530891893,77.51167161826228,3.6500333474807496,1.0671193839810829,1.0125507791184138,16493,1
Grambling State University,37.0,Town: Distant,72.0,0.1581652827204428,0.0790826413602214,91.6765519968367,1.3048635824436536,0.0197706603400553,0.5338078291814947,2.036378015025702,2.036378015025702,2.1550019770660342,5058,2
Louisiana State University-Alexandria,31.0,Rural: Fringe,67.0,6.365120074609466,2.727908603404057,18.83889018419212,1.5388202378176732,0.0,59.75751923525298,1.305665656330147,7.973886686873397,1.4921893215201678,4289,1
Louisiana State University and Agricultural & Mechanical College,70.0,City: Midsize,84.0,0.4980186355360394,4.439327407090072,16.75323979865053,8.426154010924279,0.0883581450144586,61.593659633715326,2.806040484095534,1.188818678376352,4.206383206597408,37348,1
Louisiana State University-Shreveport,33.0,City: Midsize,65.0,0.7567939456484348,3.646370829033368,24.263272560486183,0.7223942208462332,0.2522646485494783,57.88327026717119,4.08210067652792,4.437564499484004,3.955968352253182,8721,1
Louisiana Tech University,60.0,Town: Distant,81.0,0.3598117907556047,1.3654396162007565,10.960420703016885,4.806716486760771,0.0645816034689547,72.5989482424578,2.223452348002584,4.64064950641203,2.979979702924624,10839,1
McNeese State University,46.0,City: Small,69.0,0.5457463884430177,1.7495987158908508,15.409309791332262,4.34991974317817,0.0802568218298555,67.46388443017656,3.964686998394864,0.7704654895666132,5.666131621187801,6230,1
University of New Orleans,38.0,City: Large,61.0,0.4078188721698776,7.889185768527633,21.980030937983404,11.559555618056532,0.126564477569962,46.15384615384615,4.851638306848544,2.9672338630291097,4.064126001968781,7111,1
Nicholls State University,46.0,City: Small,75.0,2.3797382287948325,1.5638279789223184,16.675165731769507,5.524392316845147,0.0679925208227095,62.85908550059494,2.5497195308516063,6.79925208227095,1.580826109127996,5883,1
University of Louisiana at Monroe,51.0,City: Small,73.0,0.3810431055013098,1.571802810192903,22.23148368659205,2.9292688735413197,0.0714455822814956,61.09788044772565,2.703024529649917,4.679685639437961,4.3343653250774,8398,1
Northwestern State University of Louisiana,46.0,Town: Remote,61.0,1.310043668122271,1.3845989988284162,25.039940355735435,5.506443710725317,0.0958568537650442,58.49398231973586,4.377462988603685,2.002343167536479,1.7893279369474917,9389,1
Southeastern Louisiana University,44.0,City: Small,71.0,0.1633865577422948,1.203119197920535,17.26698848867434,6.728555514296324,0.0594132937244708,61.024879316747125,3.408837727441515,8.733754177497214,1.4110657259561827,13465,1
Southern University and A & M College,30.0,City: Midsize,59.0,0.1580354972039873,2.2489666909798203,87.08971553610503,1.604668125455872,0.012156576707999,4.75322149282762,1.4587892049598834,2.3340627279358133,0.3403841478239727,8226,2
