institution name,"DRVGR2022.Graduation rate, total cohort",HD2022.Degree of urbanization (Urban-centric locale),"EF2022D.Full-time retention rate, 2022",American Indian or Alaska Native,Asian,Black or African American,Hispanic,Native Hawaiian or Other Pacific Islander,White,Two or more races,Race/ethnicity unknown,U.S. Nonresident,EF2022A.Grand total
Berry College,65.0,Suburb: Small,83.0,0.211864406779661,2.8389830508474576,8.559322033898304,10.127118644067796,0.0847457627118644,72.54237288135593,4.576271186440678,0.6355932203389831,0.423728813559322,2360
Brenau University,46.0,City: Small,55.0,0.2958579881656805,2.921597633136095,28.2914201183432,10.428994082840235,0.0739644970414201,47.59615384615385,3.143491124260355,5.177514792899409,2.071005917159764,2704
Emmanuel College,37.0,Town: Distant,65.0,0.0497017892644135,4.6222664015904575,6.113320079522863,11.58051689860835,0.1491053677932405,64.06560636182903,2.68389662027833,10.139165009940358,0.5964214711729622,2012
Emory University,90.0,City: Large,95.0,0.080857085102082,17.545987467151807,12.701300451452058,9.271612425038745,0.0471666329762145,37.07297351930463,4.076544707229971,2.0079509467017047,17.195606765042786,14841
Life University,31.0,City: Small,70.0,1.452960406828914,3.922993098438068,20.81365782782419,20.777333817653467,0.0,41.264075553941154,0.0,3.632401017072285,8.136578278241918,2753
Mercer University,74.0,City: Midsize,86.0,0.1462481718978512,8.381145235684553,31.949600629992126,6.581167735403308,0.1012487343908201,44.12194847564406,3.239959500506244,2.463719203509956,3.014962312971088,8889
Morehouse College,59.0,City: Large,80.0,0.0389559797428905,0.0,98.44176081028438,0.0389559797428905,0.0,0.1947798987144526,0.8180755746007012,0.0,0.4674717569146864,2567
Oglethorpe University,57.0,Suburb: Large,76.0,0.335345405767941,3.8900067069081152,22.132796780684107,22.468142186452045,0.0670690811535882,38.43058350100604,3.8900067069081152,2.1462105969148224,6.639839034205232,1491
Piedmont University,48.0,Town: Distant,68.0,0.2170374389582203,1.1394465545306565,16.277807921866522,7.921866521975041,0.0,68.09549647314161,1.6820401519262074,3.85241454150841,0.8138903960933261,1843
Reinhardt University,37.0,Rural: Fringe,57.0,0.7011393514461,0.9640666082383872,20.42068361086766,7.975460122699387,0.175284837861525,57.40578439964943,2.0157756354075373,6.134969325153374,4.206836108676599,1141
Savannah College of Art and Design,73.0,City: Midsize,81.0,0.5422200560497137,5.629340806628488,11.04544900694529,6.323869867186548,0.2010478859510174,47.910320458145485,0.2802485682953576,5.020104788595102,23.047398562203,16414
Shorter University,32.0,City: Small,72.0,0.594059405940594,1.2541254125412542,17.557755775577558,9.372937293729374,0.198019801980198,63.102310231023104,3.2343234323432344,2.7722772277227725,1.914191419141914,1515
Spelman College,74.0,City: Large,89.0,0.9348807221147646,1.3539651837524178,84.71953578336557,0.0,0.1934235976789168,7.059961315280464,1.1927788523533205,4.094132817537073,0.4513217279174726,3102
Thomas University,67.0,Town: Distant,36.0,0.1306335728282168,1.6982364467668192,28.935336381450032,4.702808621815806,0.0,38.60222077073808,0.0,25.66949706074461,0.2612671456564337,1531
Toccoa Falls College,46.0,Town: Distant,60.0,0.0977517106549364,3.372434017595308,10.654936461388074,6.500488758553274,0.1466275659824047,74.68230694037146,2.541544477028348,1.270772238514174,0.7331378299120235,2046
Truett McConnell University,46.0,Town: Distant,69.0,0.2503576537911302,2.1816881258941345,9.763948497854075,4.113018597997139,0.1072961373390558,75.92989985693849,0.0,6.044349070100143,1.6094420600858368,2796
Young Harris College,49.0,Rural: Remote,68.0,0.6618133686300464,1.3898080741230974,8.40502978160159,6.485771012574454,0.3970880211780278,64.1958967571145,3.441429516876241,10.390469887491726,4.632693580410324,1511
Chaminade University of Honolulu,66.0,City: Large,71.0,0.295483326298016,24.69396369776277,2.490502321654706,11.90375685943436,11.90375685943436,12.959054453355847,13.296749683410722,21.27479949345716,1.1819333051920642,2369
Hawaii Pacific University,45.0,City: Large,59.0,0.3281378178835111,12.284659557013946,4.470877768662838,17.063166529942574,6.583264971287941,20.98031173092699,24.56931911402789,2.235438884331419,11.484823625922887,4876
The College of Idaho,60.0,Suburb: Midsize,76.0,0.7393715341959335,1.8484288354898335,2.033271719038817,13.77079482439926,0.6469500924214419,55.17560073937153,5.730129390018484,2.5878003696857674,17.46765249537893,1082
Northwest Nazarene University,58.0,Suburb: Midsize,72.0,0.6749156355455568,1.574803149606299,1.687289088863892,11.754780652418448,0.4499437570303712,76.77165354330708,5.230596175478065,1.0686164229471318,0.7874015748031495,1778
Brigham Young University-Idaho,54.0,Town: Distant,68.0,0.2184877856030495,1.4108732538409687,2.698556586012133,18.580759128838064,0.6996257815587011,63.20572716918858,1.9013086023754735,7.84231690026265,3.442344792320387,43023
School of the Art Institute of Chicago,67.0,City: Large,79.0,0.2265005662514156,9.682899207248015,4.55832389580974,11.15515288788222,0.0283125707814269,35.53227633069083,3.5107587768969424,4.388448471121178,30.91732729331823,3532
Augustana College,78.0,City: Small,81.0,0.085142613878246,2.852277564921243,3.916560238399319,12.77139208173691,0.0,60.70668369518945,3.533418475947212,1.277139208173691,14.857386121753938,2349
Aurora University,60.0,Suburb: Large,73.0,0.1858736059479553,3.109158499493072,7.654613044947617,32.05474822575194,0.1182832037850625,47.61743832375803,2.41635687732342,6.30280500168976,0.5407232173031429,5918
Bradley University,76.0,City: Midsize,83.0,0.3242074927953891,4.556916426512968,9.14985590778098,11.653458213256483,0.0540345821325648,60.93299711815562,2.719740634005764,2.809798270893372,7.798991354466858,5552
University of Chicago,96.0,City: Large,99.0,0.070887180326081,15.557009651562243,5.174764163803915,10.682152789137902,0.0218114401003326,31.91013686678663,4.307759419815693,2.0938982496319323,30.18158023883527,18339
Columbia College Chicago,47.0,City: Large,67.0,0.1053265121877821,3.47577490219681,16.942521817634667,25.14294312368342,0.0902798675895275,43.665362624134815,4.860066205236232,1.1284983448690942,4.58922660246765,6646
Concordia University-Chicago,48.0,Suburb: Large,58.0,0.2614867388868136,2.4094135225999254,15.95069107209563,16.71647366454987,0.2054538662682107,51.9611505416511,3.249906611878969,5.248412401942472,3.997011580127008,5354
DePaul University,69.0,City: Large,84.0,0.0908352058134531,10.93847110006215,8.8205765645169,19.6347468566238,0.0717120045895682,46.17775015537601,3.719462638045609,2.9258497872543865,7.620595687718124,20917
Elmhurst University,64.0,Suburb: Large,80.0,0.1340123291342803,6.941838649155723,5.655320289466631,25.328330206378983,0.0804073974805682,49.77217904047173,2.5462342535513267,4.690431519699812,4.851246314660949,3731
Greenville University,58.0,Town: Distant,76.0,0.1838235294117647,0.3676470588235294,12.224264705882351,6.893382352941177,0.2757352941176471,60.20220588235294,2.6654411764705883,5.147058823529411,12.040441176470589,1088
Benedictine University,53.0,Suburb: Large,67.0,0.5123278898495036,15.145693243675954,9.542106948447008,14.31316042267051,0.2881844380403458,38.13640730067243,1.857188600704451,18.379763048350945,1.8251681075888568,3123
Illinois Wesleyan University,79.0,City: Small,82.0,0.1309757694826457,7.138179436804191,7.334643091028161,9.102815979043877,0.1309757694826457,68.762278978389,2.161100196463654,0.5893909626719057,4.649639816633923,1527
Illinois College,67.0,Town: Distant,73.0,0.1943634596695821,0.9718172983479106,8.551992225461614,10.10689990281827,0.0,70.94266277939747,2.915451895043732,1.4577259475218658,4.8590864917395535,1029
Illinois Institute of Technology,75.0,City: Large,85.0,0.0432089874693936,9.549186230735993,3.816793893129771,11.479187671035575,0.0864179749387872,27.221662105717996,2.390897306639781,2.5493302606942247,42.86331556963848,6943
Knox College,75.0,Town: Distant,82.0,0.2835538752362949,4.44234404536862,6.332703213610586,13.137996219281664,0.0,48.582230623818525,6.238185255198488,2.74102079395085,18.24196597353497,1058
Lake Forest College,78.0,Suburb: Large,85.0,0.3993154592127781,6.217912150598973,3.4227039361095266,20.13690815744438,0.1711351968054763,47.46149458071877,3.080433542498574,3.993154592127781,15.116942384483744,1753
Lewis University,62.0,Suburb: Large,81.0,0.107477352986335,5.512052817442039,5.926608321817903,18.11761093198219,0.1381851681252879,49.34745892829725,2.257024412713036,1.0901274374328267,17.503454629203134,6513
Loyola University Chicago,71.0,City: Large,81.0,0.1005976685010947,12.071720220131368,7.077341854547606,18.474465944730454,0.0769276288537783,52.2575300313628,4.195514527486834,2.2900763358778624,3.455825788508196,16899
McKendree University,55.0,Suburb: Large,75.0,0.1530612244897959,0.2551020408163265,10.76530612244898,5.86734693877551,0.1020408163265306,59.94897959183674,5.918367346938775,5.918367346938775,11.071428571428571,1960
Millikin University,58.0,City: Small,70.0,0.1660210293303818,2.102933038184837,17.432208079690096,4.095185390149418,0.1660210293303818,65.13558384061982,2.6563364692861096,1.770890979524073,6.474820143884892,1807
Moody Bible Institute,61.0,City: Large,75.0,0.2489626556016597,3.983402489626556,8.38174273858921,8.091286307053942,0.0829875518672199,56.09958506224066,2.946058091286307,9.253112033195022,10.91286307053942,2410
National Louis University,31.0,City: Large,61.0,0.1461794019933554,2.485049833887043,19.24252491694352,37.67441860465116,0.0398671096345515,28.624584717607977,1.9667774086378735,7.136212624584718,2.6843853820598005,7525
North Central College,63.0,City: Midsize,77.0,0.111317254174397,4.601113172541744,5.343228200371057,15.695732838589985,0.0,62.78293135435993,2.6345083487940637,4.823747680890538,4.007421150278293,2695
North Park University,55.0,City: Large,71.0,0.2255639097744361,8.1203007518797,10.075187969924812,27.368421052631582,0.2255639097744361,36.31578947368421,3.007518796992481,5.939849624060151,8.721804511278195,2660
Northwestern University,97.0,City: Small,98.0,0.0949872630715426,15.96217779888606,5.595613315487241,10.060014679849749,0.0733992487371011,36.95868054056388,4.572341436034714,5.984197573507189,20.69858814386253,23161
Olivet Nazarene University,67.0,Suburb: Small,77.0,0.2457757296466974,3.0414746543778803,9.216589861751151,11.551459293394778,1.1367127496159757,65.83717357910906,3.655913978494624,3.8095238095238098,1.5053763440860215,3255
Quincy University,50.0,Town: Remote,69.0,0.0765110941086457,1.300688599846978,8.951798010711553,5.58530986993114,0.0,74.44529456771232,0.2295332823259372,4.361132364192808,5.049732211170619,1307
Rockford University,40.0,City: Midsize,64.0,0.1693480101608806,1.6088060965283657,10.83827265029636,14.394580863674852,0.0846740050804403,40.13547840812871,2.7095681625740897,21.16850127011008,8.890770533446233,1181
Roosevelt University,43.0,City: Large,60.0,0.3758389261744966,5.906040268456376,19.24832214765101,28.7248322147651,0.0805369127516778,33.422818791946305,3.328859060402684,3.946308724832215,4.966442953020135,3725
Dominican University,59.0,Suburb: Large,75.0,0.1251564455569462,3.3479349186483107,6.351689612015019,52.816020025031285,0.0625782227784731,32.07133917396746,1.1576971214017522,3.254067584480601,0.8135168961201502,3196
University of St Francis,65.0,Suburb: Large,71.0,0.1819836214740673,3.5183500151653018,8.128601759175009,20.260843190779497,0.1516530178950561,62.75401880497422,2.396117682741887,1.1525629360024263,1.4558689717925388,3297
Saint Xavier University,53.0,City: Large,71.0,0.0851546977008231,2.270791938688617,12.035197275049674,44.73460119216577,0.0851546977008231,35.395969344308824,2.327561737155833,3.065569117229634,0.0,3523
Trinity International University-Illinois,50.0,Suburb: Large,71.0,0.0805152979066022,6.521739130434782,10.305958132045088,9.742351046698872,0.322061191626409,43.88083735909823,2.49597423510467,5.877616747181964,20.77294685990338,1242
Wheaton College,88.0,Suburb: Large,90.0,0.1039861351819757,8.873483535528596,2.8422876949740035,7.279029462738301,0.0346620450606585,67.59098786828423,5.37261698440208,1.559792027729636,6.34315424610052,2885
Anderson University,59.0,City: Small,69.0,0.0,1.3953488372093024,11.24031007751938,5.038759689922481,0.0,72.17054263565892,4.728682170542635,3.1782945736434107,2.248062015503876,1290
Anderson University,59.0,City: Small,69.0,0.1213297743266197,1.528755156515409,7.959233195826256,0.0,0.0242659548653239,80.78136374666343,0.0,9.58505217180296,0.0,4121
Bethel University,57.0,City: Small,71.0,0.1547987616099071,1.9349845201238391,7.430340557275541,10.371517027863778,0.0,68.65325077399382,4.179566563467492,0.696594427244582,6.578947368421052,1292
Bethel University,57.0,City: Small,71.0,0.4512126339537508,4.935138183869149,6.768189509306261,5.950366610265088,0.1692047377326565,74.98589960518895,3.5815002820078963,2.538071065989848,0.6204173716864072,3546
Bethel University,57.0,City: Small,71.0,0.3841229193341869,1.301749893299189,29.492104139991465,4.6521553563807085,0.1707212974818608,53.71318822023048,4.460093896713615,3.35040546308152,2.4754588134869824,4686
Butler University,81.0,City: Large,89.0,0.1628959276018099,3.945701357466063,4.579185520361992,5.936651583710408,0.0,79.83710407239819,3.276018099547511,0.9773755656108596,1.2850678733031675,5525
DePauw University,79.0,Town: Distant,92.0,0.0,2.682648401826484,5.707762557077626,7.9908675799086755,0.0,58.9041095890411,2.4543378995433787,1.36986301369863,20.89041095890411,1752
University of Evansville,65.0,City: Midsize,80.0,0.2974714923153198,3.371343579573624,6.197322756569163,4.759543877045116,0.0991571641051065,72.7317798710957,3.619236489836391,4.561229548834903,4.36291522062469,2017
Grace College and Theological Seminary,66.0,Town: Distant,79.0,0.2421307506053268,1.6464891041162228,3.922518159806295,6.973365617433414,0.1452784503631961,79.0314769975787,2.5181598062954,1.404358353510896,4.116222760290557,2065
Hanover College,69.0,Town: Distant,78.0,1.5124555160142348,1.690391459074733,6.227758007117438,3.469750889679715,0.0,74.28825622775801,4.893238434163702,3.291814946619217,4.6263345195729535,1124
Huntington University,71.0,Town: Distant,82.0,0.4755434782608696,2.2418478260869565,3.328804347826088,2.377717391304348,0.3396739130434782,82.8125,4.755434782608696,0.0,3.668478260869565,1472
University of Indianapolis,60.0,City: Large,61.0,0.1793543244320446,3.726584296532483,11.23953766440813,7.971303308090873,0.0996412913511359,62.49501793543244,3.347947389398167,4.184934236747708,6.755679553607015,5018
Indiana Institute of Technology,37.0,City: Large,60.0,0.1926782273603083,0.92485549132948,9.171483622350674,5.472061657032755,0.3082851637764933,27.47591522157996,1.84971098265896,39.383429672447015,15.221579961464354,2595
Manchester University,48.0,Town: Distant,68.0,0.1643385373870172,2.3007395234182417,8.299096138044373,7.8882497945768275,0.1643385373870172,58.50451930977815,3.61544782251438,18.24157764995892,0.8216926869350863,1217
Marian University,64.0,City: Large,76.0,0.0540394487976222,4.917589840583626,13.753039718994868,10.186436098351797,0.1350986219940556,60.36206430694408,4.917589840583626,3.431504998649014,2.242637125101324,3701
Marian University,64.0,City: Large,76.0,0.9701492537313432,1.791044776119403,5.149253731343284,8.134328358208954,0.0746268656716418,73.88059701492537,2.3134328358208958,3.955223880597015,3.731343283582089,1340
Indiana Wesleyan University-Marion,67.0,Town: Distant,78.0,0.2689204763734153,2.1129466000768344,6.069919323857087,4.1490587783326935,0.0384172109104879,80.13830195927775,3.073376872839032,2.7660391855551287,1.3830195927775644,2603
University of Notre Dame,96.0,Suburb: Large,97.0,0.1526135062953071,5.059137733689432,3.5864173979397176,11.690194582220528,0.1220908050362457,59.99236932468524,5.059137733689432,1.2056466997329265,13.132392216711178,13105
Rose-Hulman Institute of Technology,81.0,City: Small,92.0,0.2742230347349177,7.815356489945155,3.70201096892139,5.118829981718465,0.0,67.82449725776965,5.850091407678245,1.279707495429616,8.135283363802559,2188
University of Saint Francis-Fort Wayne,56.0,City: Large,68.0,0.2627430373095113,1.8392012611665791,9.931686810299526,8.723068838675776,0.1576458223857068,70.67787703625854,3.836048344718865,2.207041513399895,2.364687335785602,1903
Saint Mary-of-the-Woods College,52.0,Rural: Fringe,67.0,0.5231037489102005,1.4821272885789014,7.497820401046207,8.195292066259809,0.1743679163034001,74.19354838709677,4.3591979075850045,2.4411508282476024,1.1333914559721012,1147
Saint Mary's College,75.0,Suburb: Large,83.0,0.0,1.7774851876234363,1.9749835418038184,14.21988150098749,0.0658327847267939,75.64186965108625,2.7649769585253456,2.699144173798552,0.8558262014483212,1519
Taylor University,78.0,Town: Distant,91.0,0.1800990544799639,2.9716343989194054,3.376857271499325,4.637550652859073,0.3151733453399369,79.73885637100405,2.3863124718595228,1.7559657811796487,4.637550652859073,2221
Trine University,65.0,Town: Distant,78.0,0.2201565557729941,1.908023483365949,3.326810176125244,5.797455968688845,0.0489236790606653,78.98727984344423,2.862035225048924,5.650684931506849,1.1986301369863013,4088
Valparaiso University,70.0,Suburb: Large,77.0,0.0676132521974307,2.636916835699797,6.220419202163624,9.060175794455713,0.0,63.48884381338742,2.8735632183908044,1.757944557133198,13.894523326572008,2958
Buena Vista University,58.0,Town: Remote,76.0,0.5575266092245312,0.8109477952356817,2.7369488089204257,9.579320831221487,0.2027369488089204,80.43588443993917,2.1287379624936644,2.787633046122656,0.7602635580334516,1973
Central College,71.0,Town: Distant,74.0,0.1710863986313088,0.9409751924721984,2.737382378100941,4.875962360992301,0.1710863986313088,85.5431993156544,3.165098374679213,2.309666381522669,0.0855431993156544,1169
Coe College,65.0,City: Midsize,70.0,0.3164556962025316,2.373417721518988,9.81012658227848,12.658227848101266,0.2373417721518987,64.08227848101265,3.0063291139240507,4.272151898734177,3.2436708860759493,1264
Cornell College,63.0,Town: Fringe,80.0,0.9319664492078285,3.5414725069897486,6.710158434296365,8.946877912395154,0.3727865796831314,74.18452935694316,0.9319664492078285,1.863932898415657,2.516309412861137,1073
Dordt University,67.0,Town: Remote,80.0,0.1612036539494895,1.182160128962923,0.7522837184309511,2.4717893605588395,0.0537345513164965,79.84954325631381,1.5583019881783988,4.137560451370232,9.83342289091886,1861
Drake University,76.0,City: Midsize,83.0,0.1067235859124866,4.525080042689435,5.44290288153682,6.125933831376734,0.0426894343649946,76.35005336179296,4.055496264674493,0.4482390608324439,2.902881536819637,4685
University of Dubuque,39.0,City: Small,71.0,0.3378378378378378,0.9009009009009008,10.81081081081081,6.306306306306306,0.2252252252252252,64.52702702702703,1.858108108108108,12.04954954954955,2.9842342342342345,1776
Graceland University-Lamoni,48.0,Rural: Remote,61.0,0.5658852061438965,1.6976556184316896,12.36863379143088,9.21584478577203,1.4551333872271623,54.56750202101859,4.12287793047696,7.679870654810024,8.326596604688763,1237
Grand View University,52.0,City: Midsize,69.0,0.3831417624521072,3.284072249589491,8.976464148877943,10.344827586206897,0.1094690749863163,61.30268199233716,3.886152162014231,8.538587848932677,3.1746031746031744,1827
Grinnell College,88.0,Town: Remote,93.0,0.1137009664582148,7.333712336554861,4.434337691870381,8.24332006822058,0.0,52.75724843661172,4.775440591245025,3.2404775440591247,19.1017623649801,1759
Loras College,68.0,City: Small,77.0,0.0758150113722517,1.4404852160727823,4.700530705079606,9.476876421531465,0.0758150113722517,73.3131159969674,2.7293404094010616,4.397270659590599,3.790750568612585,1319
Luther College,74.0,Town: Remote,81.0,0.5590062111801243,1.7391304347826086,2.919254658385093,6.583850931677018,0.4347826086956521,74.90683229813665,0.8695652173913043,0.9316770186335404,11.055900621118012,1610
Maharishi International University,50.0,Town: Remote,56.0,0.5237560793116348,3.778526000748223,6.584362139917696,5.349794238683128,0.0748222970445192,24.16760194537972,1.084923307145529,12.34567901234568,46.09053497942387,2673
Morningside University,56.0,City: Small,65.0,0.4891062694530902,1.1116051578479325,2.4899955535793685,6.002667852378836,0.2223210315695864,76.56736327256559,2.578923966207203,6.09159626500667,4.44642063139173,2249
Mount Mercy University,57.0,City: Midsize,74.0,0.1965923984272607,2.0969855832241158,6.684141546526867,2.0969855832241158,0.0,73.19790301441678,6.225425950196593,2.4246395806028835,7.077326343381389,1526
Northwestern College,63.0,Town: Distant,78.0,0.1817080557238037,0.9691096305269532,1.6353725015142335,4.724409448818897,0.0,73.16777710478497,0.9691096305269532,15.566323440339188,2.786190187764991,1651
Saint Ambrose University,64.0,City: Midsize,79.0,0.1456133964324718,1.9293775027302515,5.387695668001456,9.282854022570076,0.0728066982162359,74.2264288314525,3.967965052784856,2.8394612304332,2.1477975973789585,2747
Simpson College,67.0,Town: Fringe,78.0,0.0,1.4769765421372718,3.5621198957428324,9.209383145091223,0.0868809730668983,77.32406602953952,4.691572545612511,1.7376194613379672,1.911381407471764,1151
Upper Iowa University,42.0,Rural: Remote,57.0,0.5208333333333333,3.7760416666666665,16.015625,7.584635416666667,0.29296875,63.020833333333336,2.05078125,2.9296875,3.80859375,3072
Wartburg College,67.0,Town: Distant,70.0,0.1385041551246537,0.6232686980609419,4.293628808864266,4.085872576177286,0.1385041551246537,79.3628808864266,2.631578947368421,2.3545706371191137,6.3711911357340725,1444
William Penn University,30.0,Town: Remote,62.0,0.6109979633401221,0.9504412763068568,15.750169721656484,9.504412763068569,0.9504412763068568,57.90902919212492,4.480651731160896,4.480651731160896,5.363204344874406,1473
Baker University,48.0,Town: Fringe,80.0,1.1401425178147269,2.802850356294537,9.168646080760096,8.836104513064132,0.3800475059382422,69.26365795724465,4.228028503562945,2.470308788598575,1.7102137767220902,2105
Benedictine College,68.0,Town: Distant,77.0,0.2540220152413209,1.651143099068586,3.0059271803556307,11.00762066045724,0.2540220152413209,77.18035563082134,3.0059271803556307,2.7095681625740897,0.9314140558848432,2362
Friends University,45.0,City: Large,62.0,0.6380510440835266,2.03016241299304,9.802784222737818,15.603248259860788,0.2320185614849187,55.162412993039446,6.670533642691415,6.090487238979119,3.7703016241299303,1724
Newman University,52.0,City: Large,69.0,0.877808988764045,4.845505617977528,2.984550561797753,15.765449438202248,0.0351123595505618,66.50280898876404,5.021067415730337,0.9480337078651686,3.019662921348315,2848
MidAmerica Nazarene University,42.0,Suburb: Large,63.0,0.7294429708222812,1.3925729442970822,11.405835543766578,4.575596816976128,0.4641909814323607,56.366047745358095,4.177718832891246,15.517241379310343,5.371352785145889,1508
University of Saint Mary,39.0,Town: Fringe,70.0,0.6314127861089187,1.5785319652722969,10.339384372533544,17.521704814522494,0.2367797947908445,55.72217837411208,3.946329913180742,8.681925808997633,1.3417521704814523,1267
Southwestern College,38.0,Town: Distant,49.0,1.0221465076660987,1.788756388415673,14.310051107325384,14.310051107325384,0.6814310051107325,41.82282793867121,2.2146507666098807,20.868824531516186,2.9812606473594547,1174
Asbury University,70.0,Town: Fringe,83.0,0.0606060606060606,1.5151515151515151,4.96969696969697,7.515151515151515,0.0606060606060606,77.15151515151516,2.242424242424242,1.9393939393939397,4.545454545454546,1650
Bellarmine University,60.0,City: Large,81.0,0.1683501683501683,2.929292929292929,8.451178451178452,6.666666666666667,0.1346801346801346,73.9057239057239,4.478114478114478,1.2121212121212122,2.053872053872054,2970
Berea College,62.0,Town: Distant,82.0,0.0,3.8381018841591072,18.422889043963718,15.212840195394278,0.0697836706210746,44.10327983251919,8.722958827634333,1.3258897418004187,8.304256803907887,1433
Campbellsville University,41.0,Town: Distant,60.0,0.3057324840764331,2.51380042462845,6.267515923566879,1.32484076433121,0.0,51.12526539278132,0.0,4.662420382165605,33.8004246284501,11775
Centre College,87.0,Town: Distant,89.0,0.1473839351510685,4.274134119380987,5.674281503316139,7.0744288872512895,0.0,72.51289609432573,3.905674281503317,1.0316875460574797,5.379513633014001,1357
University of the Cumberlands,44.0,Town: Remote,70.0,0.1661773666426632,5.212430067024871,2.12707029302609,0.3932864343876364,0.0775494377665761,22.589043372292693,0.0221569822190217,46.00343433224395,23.4088517143965,18053
Georgetown College,46.0,Town: Fringe,65.0,0.1937984496124031,0.5813953488372093,8.204134366925064,5.490956072351421,0.0645994832041343,77.0671834625323,3.55297157622739,1.614987080103359,3.229974160206718,1548
Lindsey Wilson College,37.0,Town: Remote,71.0,0.3482114593225704,4.241848686293131,8.103830326052549,0.2532446976891421,0.0633111744222855,52.86483064260842,2.3741690408357075,10.19309908198797,21.557454890788225,3159
Midway University,43.0,Rural: Distant,74.0,0.3469812630117973,0.5551700208188758,9.993060374739764,6.731436502428869,0.0,69.88202637057599,4.6495489243580845,2.428868841082582,5.41290770298404,1441
University of Pikeville,35.0,Town: Remote,68.0,0.7395234182415776,7.1076417419884965,5.628594905505341,1.9720624486442069,0.3286770747740345,80.73130649137222,1.314708299096138,0.4519309778142975,1.725554642563681,2434
Spalding University,45.0,City: Large,71.0,0.0652741514360313,1.2402088772845952,17.885117493472585,5.87467362924282,0.0,61.61879895561357,2.741514360313316,10.24804177545692,0.3263707571801566,1532
Thomas More University,44.0,Suburb: Large,66.0,0.1021450459652706,1.3278855975485189,6.639427987742594,3.983656792645557,0.0,78.65168539325843,3.166496424923392,2.3493360572012256,3.7793667007150153,1958
Union College,33.0,Town: Remote,59.0,0.0949216896060749,6.4546748932131,4.318936877076411,8.685334598955862,0.0474608448030374,66.06549596582819,3.2747982914095872,0.9966777408637874,10.061699098243947,2107
Dillard University,48.0,City: Large,71.0,0.2450980392156862,0.0816993464052287,86.60130718954248,2.7777777777777777,0.1633986928104575,0.4084967320261438,2.941176470588235,5.88235294117647,0.8986928104575163,1224
Louisiana Christian University,36.0,Suburb: Small,55.0,0.9746588693957114,0.5847953216374269,26.31578947368421,3.508771929824561,0.0974658869395711,61.11111111111112,2.631578947368421,0.1949317738791423,4.580896686159844,1026
Loyola University New Orleans,67.0,City: Large,76.0,0.409370025017057,3.0702751876279284,18.21696611325904,18.37616556743234,0.0909711166704571,47.96452126449852,4.3211280418467135,3.798044120991585,3.7525585626563567,4397
University of Holy Cross,36.0,City: Large,76.0,0.2678571428571428,2.6785714285714284,23.92857142857143,8.660714285714285,0.0892857142857142,35.08928571428571,3.8392857142857135,25.44642857142857,0.0,1120
Franciscan Missionaries of Our Lady University,43.0,City: Midsize,82.0,1.0586319218241045,3.827361563517916,18.403908794788272,5.944625407166123,0.1628664495114006,67.67100977198697,1.3843648208469057,1.5472312703583062,0.0,1228
Tulane University of Louisiana,87.0,City: Large,93.0,0.2067441363085478,5.546446139587938,8.84009410422756,8.790190347187567,0.0998075140799886,59.67776431168461,3.6572324802167246,3.1296784772224995,10.052042489484563,14027
Xavier University of Louisiana,51.0,City: Large,68.0,0.0292483182217022,3.890026323486399,79.64317051769522,4.211757823925124,0.0584966364434045,5.1477040070195965,3.6267914594910793,1.6671541386370283,1.7256507750804329,3419
Bates College,93.0,City: Small,93.0,0.2234636871508379,6.368715083798883,5.083798882681564,9.05027932960894,0.1117318435754189,62.3463687150838,7.5418994413407825,0.4469273743016759,8.8268156424581,1790
Bowdoin College,94.0,Town: Fringe,96.0,0.1044386422976501,9.295039164490865,6.005221932114883,13.211488250652742,0.1566579634464752,55.50913838120104,8.825065274151436,0.3133159268929504,6.579634464751958,1915
Colby College,88.0,Town: Remote,93.0,0.1739886907351022,9.830361026533277,5.350152240104393,8.003479773814702,0.0434971726837755,56.067855589386696,6.6115702479338845,3.6102653327533702,10.308829926054806,2299
University of New England,59.0,Suburb: Midsize,70.0,0.3574759092322039,7.289400062169723,4.58501709667392,2.051600870376127,0.2331364625427416,75.7227230338825,1.3366490519117191,7.926639726453217,0.4973577867578489,6434
Saint Joseph's College of Maine,70.0,Rural: Fringe,77.0,0.2706359945872801,1.7591339648173208,3.450608930987822,6.292286874154263,0.20297699594046,78.75507442489851,2.3680649526387008,6.901217861975644,0.0,1478
Thomas College,50.0,Rural: Fringe,77.0,0.4605641911341394,1.5544041450777202,3.166378814047208,0.978698906160046,0.0575705238917674,83.59240069084629,5.469199769717904,3.2239493379389748,1.496833621185953,1737
Unity College,53.0,Rural: Fringe,39.0,1.284746554543331,1.1212333566923616,5.045550105115628,9.4604064470918,0.2569493109086662,70.7544966129409,4.858677879000234,7.147862648913805,0.0700770847932726,4281
Goucher College,58.0,City: Small,77.0,0.5211349160393747,3.126809496236248,18.93456861609728,3.3005211349160395,0.0,46.496815286624205,0.231615518239722,24.377533294730743,3.011001737116387,1727
Hood College,61.0,City: Small,73.0,0.0,3.501945525291829,14.299610894941631,9.38715953307393,0.0486381322957198,57.34435797665369,5.301556420233463,3.696498054474709,6.420233463035019,2056
Johns Hopkins University,94.0,City: Large,97.0,0.1534772182254196,15.59392486011191,7.389288569144684,9.61470823341327,0.0767386091127098,36.51478816946443,3.936051159072742,2.2541966426858515,24.466826538768984,31275
